"stateroute","spRich","ndvi.mean","nbcd.point","nbcd.mean","nbcd.var","file"
58116,67,0.91759017232181,0,0,0,"NBCD_MZ66_BAW_height.tif"
59003,61,0.761674624552782,0,22.3333333333333,2992.66666666667,"NBCD_MZ60_BAW_height.tif"
59010,69,0.822350011392116,145,75.25,7570.25,"NBCD_MZ60_BAW_height.tif"
59018,62,0.829134308802309,164,167.4,134.8,"NBCD_MZ64_BAW_height.tif"
59020,62,0.844592754613807,156,57,7887.6,"NBCD_MZ60_BAW_height.tif"
59020,62,0.844592754613807,169,58.8333333333333,8329.76666666667,"NBCD_MZ64_BAW_height.tif"
59021,85,0.915590409386,170,170.333333333333,36.6666666666667,"NBCD_MZ64_BAW_height.tif"
59022,70,0.826116932576412,141,151.166666666667,194.166666666667,"NBCD_MZ64_BAW_height.tif"
59025,67,0.651776939986492,143,96.8571428571429,4403.80952380952,"NBCD_MZ60_BAW_height.tif"
59029,55,0.750557065345266,155,111.714285714286,5826.90476190476,"NBCD_MZ60_BAW_height.tif"
59104,63,0.761548301844355,0,21.5,2773.5,"NBCD_MZ60_BAW_height.tif"
59107,69,0.810185621621622,185,180.5,119.5,"NBCD_MZ60_BAW_height.tif"
59132,51,0.737652049621395,174,89,9558.4,"NBCD_MZ60_BAW_height.tif"
60004,80,0.506396846846847,0,28.8333333333333,2012.16666666667,"NBCD_MZ28_BAW_height.tif"
60005,37,0.381494520547945,0,0,0,"NBCD_MZ27_BAW_height.tif"
60009,58,0.334414351851852,0,0,0,"NBCD_MZ25_BAW_height.tif"
60010,71,0.480386956521739,0,0,0,"NBCD_MZ27_BAW_height.tif"
60010,71,0.480386956521739,0,0,0,"NBCD_MZ28_BAW_height.tif"
60013,52,0.289467579908676,0,0,0,"NBCD_MZ15_BAW_height.tif"
60013,52,0.289467579908676,0,0,0,"NBCD_MZ24_BAW_height.tif"
60017,46,0.311220187793427,0,0,0,"NBCD_MZ27_BAW_height.tif"
60018,33,0.339853051643193,0,0,0,"NBCD_MZ27_BAW_height.tif"
60019,46,0.361329951690821,0,0,0,"NBCD_MZ15_BAW_height.tif"
60019,46,0.361329951690821,46,12.8571428571429,482.47619047619,"NBCD_MZ24_BAW_height.tif"
60020,50,0.313941176470588,0,0,0,"NBCD_MZ25_BAW_height.tif"
60022,64,0.372664788732394,0,0,0,"NBCD_MZ25_BAW_height.tif"
60023,38,0.294461764705882,0,0,0,"NBCD_MZ26_BAW_height.tif"
60024,28,0.332604761904762,0,0,0,"NBCD_MZ26_BAW_height.tif"
60025,47,0.208708823529412,0,0,0,"NBCD_MZ25_BAW_height.tif"
60027,43,0.264025714285714,0,0,0,"NBCD_MZ25_BAW_height.tif"
60028,62,0.452734246575342,0,0,0,"NBCD_MZ25_BAW_height.tif"
60029,25,0.301043137254902,0,0,0,"NBCD_MZ26_BAW_height.tif"
60031,42,0.298356862745098,0,0,0,"NBCD_MZ25_BAW_height.tif"
60051,25,0.302757127837231,0,0,0,"NBCD_MZ15_BAW_height.tif"
60051,25,0.302757127837231,0,0,0,"NBCD_MZ24_BAW_height.tif"
60056,29,0.358088888888889,0,0,0,"NBCD_MZ27_BAW_height.tif"
60057,62,0.306846396396396,0,0,0,"NBCD_MZ15_BAW_height.tif"
60057,62,0.306846396396396,0,0,0,"NBCD_MZ24_BAW_height.tif"
60059,59,0.410173059360731,75,67.1428571428571,952.142857142857,"NBCD_MZ28_BAW_height.tif"
60060,89,0.521529901960784,0,26.75,2862.25,"NBCD_MZ28_BAW_height.tif"
60065,50,0.3348,0,0,0,"NBCD_MZ27_BAW_height.tif"
60067,35,0.315199537037037,0,0,0,"NBCD_MZ27_BAW_height.tif"
60069,73,0.493364351851852,0,24.6666666666667,1538.66666666667,"NBCD_MZ15_BAW_height.tif"
60070,63,0.246444927536232,0,0,0,"NBCD_MZ25_BAW_height.tif"
60071,56,0.262443192488263,0,0,0,"NBCD_MZ25_BAW_height.tif"
60073,38,0.316694685990338,0,0,0,"NBCD_MZ27_BAW_height.tif"
60074,27,0.347364705882353,0,0,0,"NBCD_MZ27_BAW_height.tif"
60075,64,0.222880952380952,0,0,0,"NBCD_MZ15_BAW_height.tif"
60075,64,0.222880952380952,0,0,0,"NBCD_MZ25_BAW_height.tif"
60076,73,0.308044761904762,0,0,0,"NBCD_MZ15_BAW_height.tif"
60076,73,0.308044761904762,0,0,0,"NBCD_MZ24_BAW_height.tif"
60078,68,0.31538137254902,0,0,0,"NBCD_MZ25_BAW_height.tif"
60078,68,0.31538137254902,0,0,0,"NBCD_MZ26_BAW_height.tif"
60079,49,0.297852736318408,0,0,0,"NBCD_MZ26_BAW_height.tif"
60080,32,0.391005392156863,0,0,0,"NBCD_MZ34_BAW_height.tif"
60081,44,0.205376960784314,0,0,0,"NBCD_MZ25_BAW_height.tif"
60082,42,0.174729901960784,0,0,0,"NBCD_MZ25_BAW_height.tif"
60107,67,0.38983196347032,0,0,0,"NBCD_MZ15_BAW_height.tif"
60107,67,0.38983196347032,52,55.6,8.8,"NBCD_MZ24_BAW_height.tif"
60111,58,0.367387037037037,0,0,0,"NBCD_MZ27_BAW_height.tif"
60112,41,0.357300483091787,0,0,0,"NBCD_MZ27_BAW_height.tif"
60115,36,0.2925875,0,10,700,"NBCD_MZ25_BAW_height.tif"
60155,37,0.469351598173516,0,0,0,"NBCD_MZ27_BAW_height.tif"
60155,37,0.469351598173516,0,0,0,"NBCD_MZ28_BAW_height.tif"
60164,55,0.3026125,0,0,0,"NBCD_MZ24_BAW_height.tif"
60201,50,0.334457619047619,0,16,1024,"NBCD_MZ24_BAW_height.tif"
61001,50,0.659393091044127,0,0,0,"NBCD_MZ65_BAW_height.tif"
61009,69,0.911094254251374,154,158.8,34.7,"NBCD_MZ64_BAW_height.tif"
61016,68,0.911454076328032,0,0,0,"NBCD_MZ65_BAW_height.tif"
61019,71,0.907208868312757,181,139,8596.66666666667,"NBCD_MZ65_BAW_height.tif"
61022,80,0.900072929158339,163,145,4241.33333333333,"NBCD_MZ64_BAW_height.tif"
61025,65,0.899525641025641,0,23.5714285714286,3889.28571428571,"NBCD_MZ64_BAW_height.tif"
61029,77,0.905716736990155,0,0,0,"NBCD_MZ64_BAW_height.tif"
61030,77,0.897423076923077,0,0,0,"NBCD_MZ63_BAW_height.tif"
61031,80,0.903373504273504,163,158.25,136.916666666667,"NBCD_MZ63_BAW_height.tif"
61034,76,0.90671,187,190,8.66666666666667,"NBCD_MZ64_BAW_height.tif"
61038,76,0.896531666666667,0,0,0,"NBCD_MZ63_BAW_height.tif"
61042,75,0.839687398373984,142,48.3333333333333,5610.26666666667,"NBCD_MZ63_BAW_height.tif"
61045,83,0.901901523631841,161,164.166666666667,54.9666666666667,"NBCD_MZ63_BAW_height.tif"
61046,81,0.892104471401782,163,145.857142857143,4185.47619047619,"NBCD_MZ63_BAW_height.tif"
61049,82,0.859096988712179,0,0,0,"NBCD_MZ63_BAW_height.tif"
61051,66,0.843563898946095,0,0,0,"NBCD_MZ63_BAW_height.tif"
61054,58,0.80907322267087,0,0,0,"NBCD_MZ63_BAW_height.tif"
61056,78,0.914122885220126,178,118.333333333333,8665.06666666667,"NBCD_MZ63_BAW_height.tif"
61057,66,0.899844661129168,0,55.6666666666667,7438.66666666667,"NBCD_MZ63_BAW_height.tif"
61059,80,0.916917132173382,0,52.1666666666667,6536.16666666667,"NBCD_MZ63_BAW_height.tif"
61060,78,0.903174786015672,0,0,0,"NBCD_MZ63_BAW_height.tif"
61065,67,0.719991803278689,0,0,0,"NBCD_MZ63_BAW_height.tif"
61069,65,0.83655505050505,0,0,0,"NBCD_MZ63_BAW_height.tif"
61073,74,0.910876178825668,0,82.1666666666667,8102.16666666667,"NBCD_MZ64_BAW_height.tif"
61075,75,0.904640192435682,168,70,9212,"NBCD_MZ64_BAW_height.tif"
61089,70,0.914319588744589,195,202.333333333333,57.4666666666667,"NBCD_MZ65_BAW_height.tif"
61093,69,0.908376222222222,190,92.6666666666667,10311.4666666667,"NBCD_MZ64_BAW_height.tif"
61097,77,0.916149831541385,0,49.3333333333333,5847.46666666667,"NBCD_MZ64_BAW_height.tif"
61100,67,0.906032345125172,170,135.333333333333,4460.66666666667,"NBCD_MZ64_BAW_height.tif"
61107,75,0.882523732852286,176,175,7.2,"NBCD_MZ64_BAW_height.tif"
61109,74,0.87097527949904,148,76.5,7030.3,"NBCD_MZ64_BAW_height.tif"
61111,62,0.916529672984021,148,152.666666666667,43.8666666666667,"NBCD_MZ63_BAW_height.tif"
61121,72,0.91142447257384,152,127.833333333333,3925.36666666667,"NBCD_MZ64_BAW_height.tif"
61123,83,0.905808333333333,0,0,0,"NBCD_MZ64_BAW_height.tif"
61199,76,0.913161844394703,171,176.833333333333,64.1666666666667,"NBCD_MZ64_BAW_height.tif"
61207,67,0.861487858414441,0,0,0,"NBCD_MZ65_BAW_height.tif"
63002,66,0.683102883255344,178,129.285714285714,8001.2380952381,"NBCD_MZ58_BAW_height.tif"
63003,52,0.699815809323923,0,72.8333333333333,6410.56666666667,"NBCD_MZ58_BAW_height.tif"
63004,57,0.793452320128348,0,0,0,"NBCD_MZ58_BAW_height.tif"
63005,56,0.798253140096618,0,42.5,7225,"NBCD_MZ58_BAW_height.tif"
63010,70,0.789951598173516,0,0,0,"NBCD_MZ58_BAW_height.tif"
63011,63,0.790417351598173,0,31.4,4929.8,"NBCD_MZ58_BAW_height.tif"
63012,68,0.759244927536232,0,23.1428571428571,3749.14285714286,"NBCD_MZ58_BAW_height.tif"
63012,68,0.759244927536232,0,24.5714285714286,4226.28571428571,"NBCD_MZ59_BAW_height.tif"
63013,62,0.76285652173913,0,0,0,"NBCD_MZ58_BAW_height.tif"
63014,61,0.80559311897514,0,0,0,"NBCD_MZ59_BAW_height.tif"
63015,67,0.800122972972973,0,0,0,"NBCD_MZ59_BAW_height.tif"
63022,54,0.868006877599525,246,238.571428571429,87.6190476190476,"NBCD_MZ57_BAW_height.tif"
63024,74,0.805683796296296,0,23.7142857142857,3936.57142857143,"NBCD_MZ59_BAW_height.tif"
63028,63,0.834524904870624,189,147.4,6952.3,"NBCD_MZ59_BAW_height.tif"
63030,62,0.864027380952381,0,100.333333333333,12090.2666666667,"NBCD_MZ57_BAW_height.tif"
63031,66,0.861285024154589,0,0,0,"NBCD_MZ57_BAW_height.tif"
63101,66,0.690551024331228,0,34.6,5985.8,"NBCD_MZ58_BAW_height.tif"
63108,68,0.762872303039607,0,0,0,"NBCD_MZ58_BAW_height.tif"
63118,68,0.803328310502283,176,145.8,6666.2,"NBCD_MZ59_BAW_height.tif"
63119,63,0.835666210045662,0,0,0,"NBCD_MZ59_BAW_height.tif"
63126,57,0.811277814814815,0,0,0,"NBCD_MZ59_BAW_height.tif"
63202,67,0.719174678635944,170,171.285714285714,136.238095238095,"NBCD_MZ58_BAW_height.tif"
63204,63,0.780180126445205,0,142.4,6650.8,"NBCD_MZ58_BAW_height.tif"
63205,58,0.772940271972443,0,0,0,"NBCD_MZ58_BAW_height.tif"
63210,56,0.775373423423423,0,0,0,"NBCD_MZ58_BAW_height.tif"
63215,66,0.794180821917808,0,44.25,7832.25,"NBCD_MZ59_BAW_height.tif"
63217,53,0.799205588158581,0,0,0,"NBCD_MZ59_BAW_height.tif"
63220,65,0.853127771758758,0,108.333333333333,14095.4666666667,"NBCD_MZ57_BAW_height.tif"
63221,66,0.834049245306951,0,0,0,"NBCD_MZ57_BAW_height.tif"
63222,57,0.860615068493151,218,211.166666666667,58.9666666666667,"NBCD_MZ57_BAW_height.tif"
63224,76,0.78310637254902,162,53.8333333333333,6955.36666666667,"NBCD_MZ58_BAW_height.tif"
63225,62,0.806295495495496,203,101.5,13736.3333333333,"NBCD_MZ59_BAW_height.tif"
63226,67,0.801051015816293,0,0,0,"NBCD_MZ59_BAW_height.tif"
63228,79,0.868367810457516,0,0,0,"NBCD_MZ57_BAW_height.tif"
63233,68,0.812022515994255,0,111.8,10613.2,"NBCD_MZ59_BAW_height.tif"
63311,64,0.821472026604069,0,25,3750,"NBCD_MZ58_BAW_height.tif"
64005,55,0.796772413793103,0,0,0,"NBCD_MZ40_BAW_height.tif"
64006,48,0.763466666666667,0,0,0,"NBCD_MZ39_BAW_height.tif"
64009,65,0.828865853658536,0,0,0,"NBCD_MZ40_BAW_height.tif"
64021,58,0.699473563218391,0,0,0,"NBCD_MZ30_BAW_height.tif"
64026,71,0.789265142591368,0,0,0,"NBCD_MZ40_BAW_height.tif"
64028,71,0.824393023255814,0,0,0,"NBCD_MZ40_BAW_height.tif"
64032,57,0.628039759036145,0,0,0,"NBCD_MZ30_BAW_height.tif"
64039,55,0.810445433484808,0,0,0,"NBCD_MZ40_BAW_height.tif"
64043,55,0.800839089808763,0,0,0,"NBCD_MZ39_BAW_height.tif"
64043,55,0.800839089808763,0,0,0,"NBCD_MZ40_BAW_height.tif"
64044,77,0.853812039666441,0,36.1666666666667,3147.36666666667,"NBCD_MZ40_BAW_height.tif"
66003,59,0.790955128205128,0,0,0,"NBCD_MZ51_BAW_height.tif"
66005,72,0.783974583333333,0,0,0,"NBCD_MZ52_BAW_height.tif"
66015,78,0.840142616033756,0,84.4,13356.8,"NBCD_MZ62_BAW_height.tif"
66021,67,0.859918781218781,0,0,0,"NBCD_MZ62_BAW_height.tif"
66022,64,0.867715968841285,0,0,0,"NBCD_MZ62_BAW_height.tif"
66042,59,0.807738888888889,0,0,0,"NBCD_MZ62_BAW_height.tif"
66067,51,0.811346372372372,0,0,0,"NBCD_MZ52_BAW_height.tif"
66073,71,0.885718543859649,0,0,0,"NBCD_MZ62_BAW_height.tif"
66075,75,0.821994444444444,0,0,0,"NBCD_MZ62_BAW_height.tif"
66076,72,0.879150891933029,0,64.3333333333333,9933.46666666667,"NBCD_MZ62_BAW_height.tif"
66080,63,0.867850025799794,0,0,0,"NBCD_MZ62_BAW_height.tif"
66082,65,0.872745333333333,0,0,0,"NBCD_MZ62_BAW_height.tif"
66085,68,0.82645824811885,0,30,5400,"NBCD_MZ47_BAW_height.tif"
66087,70,0.865269956140351,0,0,0,"NBCD_MZ53_BAW_height.tif"
66141,63,0.764738222222222,0,67.1666666666667,10829.7666666667,"NBCD_MZ62_BAW_height.tif"
66165,58,0.812351643432907,0,0,0,"NBCD_MZ52_BAW_height.tif"
66168,63,0.802019815564552,0,0,0,"NBCD_MZ52_BAW_height.tif"
67007,51,0.694516666666667,148,76,7003.6,"NBCD_MZ32_BAW_height.tif"
67010,53,0.462823943661972,0,0,0,"NBCD_MZ34_BAW_height.tif"
67011,71,0.802205936073059,0,0,0,"NBCD_MZ44_BAW_height.tif"
67014,65,0.753198591549296,0,0,0,"NBCD_MZ32_BAW_height.tif"
67015,62,0.768750222222222,0,0,0,"NBCD_MZ32_BAW_height.tif"
67016,63,0.635841095890411,0,20,2400,"NBCD_MZ32_BAW_height.tif"
67017,62,0.665645098039216,0,0,0,"NBCD_MZ32_BAW_height.tif"
67019,56,0.500831481481481,0,0,0,"NBCD_MZ32_BAW_height.tif"
67024,63,0.751512328767123,132,71.6666666666667,6201.86666666667,"NBCD_MZ32_BAW_height.tif"
67026,64,0.770719634703196,0,0,0,"NBCD_MZ32_BAW_height.tif"
67030,45,0.52823105022831,0,0,0,"NBCD_MZ38_BAW_height.tif"
67031,52,0.511698222222222,0,0,0,"NBCD_MZ38_BAW_height.tif"
67032,51,0.500026126126126,0,0,0,"NBCD_MZ38_BAW_height.tif"
67034,30,0.443971171171171,0,0,0,"NBCD_MZ34_BAW_height.tif"
67050,67,0.802203381642512,0,82.6666666666667,8210.66666666667,"NBCD_MZ44_BAW_height.tif"
67051,76,0.818601388888889,148,29.6,4380.8,"NBCD_MZ44_BAW_height.tif"
67059,67,0.764651351351352,0,89.1666666666667,4776.56666666667,"NBCD_MZ32_BAW_height.tif"
67064,60,0.738681981981982,150,76.5,7026.3,"NBCD_MZ32_BAW_height.tif"
67067,64,0.512952173913043,0,0,0,"NBCD_MZ32_BAW_height.tif"
67070,30,0.47527027027027,0,0,0,"NBCD_MZ34_BAW_height.tif"
67125,55,0.757255405405405,0,0,0,"NBCD_MZ32_BAW_height.tif"
68066,96,0.895025,0,0,0,"NBCD_MZ41_BAW_height.tif"
69001,42,0.913578186666667,228,244.333333333333,72.2666666666667,"NBCD_MZ02_BAW_height.tif"
69003,50,0.9093338,311,318.6,810.3,"NBCD_MZ07_BAW_height.tif"
69004,23,0.34168236,0,0,0,"NBCD_MZ08_BAW_height.tif"
69007,67,0.728686586666667,0,55.1666666666667,7306.56666666667,"NBCD_MZ09_BAW_height.tif"
69010,57,0.917794086666667,195,188.333333333333,69.8666666666667,"NBCD_MZ07_BAW_height.tif"
69013,62,0.660158226666667,150,162.6,683.3,"NBCD_MZ09_BAW_height.tif"
69014,67,0.61650244,0,0,0,"NBCD_MZ09_BAW_height.tif"
69018,73,0.88629042,0,0,0,"NBCD_MZ02_BAW_height.tif"
69019,76,0.92608274,331,304,2018,"NBCD_MZ07_BAW_height.tif"
69021,31,0.405045533333333,0,0,0,"NBCD_MZ09_BAW_height.tif"
69022,35,0.28772446,0,0,0,"NBCD_MZ09_BAW_height.tif"
69023,43,0.419172013333333,0,0,0,"NBCD_MZ09_BAW_height.tif"
69025,49,0.82857576,159,133.8,5683.7,"NBCD_MZ02_BAW_height.tif"
69026,74,0.894318433333333,0,43.8,9592.2,"NBCD_MZ07_BAW_height.tif"
69028,67,0.738423186666667,0,18,2268,"NBCD_MZ07_BAW_height.tif"
69029,60,0.6202781,194,138.571428571429,8989.95238095238,"NBCD_MZ07_BAW_height.tif"
69033,59,0.807956946666667,0,0,0,"NBCD_MZ02_BAW_height.tif"
69034,76,0.830127046666667,0,0,0,"NBCD_MZ07_BAW_height.tif"
69035,52,0.738129766666667,209,203.75,64.9166666666667,"NBCD_MZ09_BAW_height.tif"
69041,64,0.899090006666667,0,33.25,4422.25,"NBCD_MZ07_BAW_height.tif"
69045,43,0.497871546666667,0,0,0,"NBCD_MZ09_BAW_height.tif"
69048,69,0.682237306666667,0,0,0,"NBCD_MZ09_BAW_height.tif"
69051,66,0.875285253333333,362,396.285714285714,1333.2380952381,"NBCD_MZ07_BAW_height.tif"
69057,74,0.828059226666667,405,349.5,1647,"NBCD_MZ02_BAW_height.tif"
69058,75,0.885810346666667,0,93.8333333333333,22233.7666666667,"NBCD_MZ02_BAW_height.tif"
69127,77,0.850047713333333,0,0,0,"NBCD_MZ07_BAW_height.tif"
69142,64,0.921685273333333,223,156.833333333333,14977.7666666667,"NBCD_MZ02_BAW_height.tif"
69147,53,0.812372993333333,224,229.666666666667,713.866666666667,"NBCD_MZ07_BAW_height.tif"
69201,47,0.87170856,273,159.5,35331,"NBCD_MZ02_BAW_height.tif"
69203,58,0.665581213333333,144,141.333333333333,243.066666666667,"NBCD_MZ07_BAW_height.tif"
69206,52,0.74399674,207,197.333333333333,165.866666666667,"NBCD_MZ09_BAW_height.tif"
69207,60,0.761307353333333,0,0,0,"NBCD_MZ09_BAW_height.tif"
69211,52,0.5184586,0,0,0,"NBCD_MZ09_BAW_height.tif"
69212,61,0.571214673333333,201,211.333333333333,149.066666666667,"NBCD_MZ09_BAW_height.tif"
69214,67,0.65858166,0,0,0,"NBCD_MZ09_BAW_height.tif"
69219,58,0.89603638,0,131,4497.6,"NBCD_MZ07_BAW_height.tif"
69226,74,0.85879526,0,37.3333333333333,8362.66666666667,"NBCD_MZ02_BAW_height.tif"
69227,46,0.833820606666667,270,291,234.4,"NBCD_MZ07_BAW_height.tif"
69229,68,0.661480826666667,188,197,326.666666666667,"NBCD_MZ07_BAW_height.tif"
69238,63,0.678648866666667,158,163,41.6,"NBCD_MZ07_BAW_height.tif"
69240,58,0.588113006666667,0,0,0,"NBCD_MZ09_BAW_height.tif"
69243,63,0.907697766666667,0,0,0,"NBCD_MZ02_BAW_height.tif"
69244,56,0.91011554,223,229.833333333333,234.566666666667,"NBCD_MZ07_BAW_height.tif"
69251,66,0.873466553333333,179,177.833333333333,193.766666666667,"NBCD_MZ07_BAW_height.tif"
69253,71,0.557716233333333,155,125.4,5308.3,"NBCD_MZ07_BAW_height.tif"
72002,77,0.880829573333333,231,228,10.8,"NBCD_MZ62_BAW_height.tif"
72004,74,0.881458653333333,0,71.5,12270.3,"NBCD_MZ62_BAW_height.tif"
72006,79,0.906862926666667,149,156.25,34.25,"NBCD_MZ63_BAW_height.tif"
72008,77,0.896633366666667,0,32.6666666666667,6402.66666666667,"NBCD_MZ62_BAW_height.tif"
72008,77,0.896633366666667,0,26.1666666666667,4108.16666666667,"NBCD_MZ63_BAW_height.tif"
72010,77,0.915596506666667,224,218.833333333333,257.766666666667,"NBCD_MZ63_BAW_height.tif"
72011,79,0.876994093333333,182,162.285714285714,5136.90476190476,"NBCD_MZ62_BAW_height.tif"
72012,82,0.90158836,171,160.2,297.2,"NBCD_MZ63_BAW_height.tif"
72014,71,0.908149666666667,0,35.6,6336.8,"NBCD_MZ63_BAW_height.tif"
72016,76,0.91014592,0,73.6666666666667,6560.66666666667,"NBCD_MZ63_BAW_height.tif"
72022,84,0.903346486666667,134,146.285714285714,512.571428571429,"NBCD_MZ63_BAW_height.tif"
72025,79,0.884998353333333,169,170,10,"NBCD_MZ61_BAW_height.tif"
72028,77,0.909216993333333,201,183.75,966.25,"NBCD_MZ63_BAW_height.tif"
72029,91,0.882526226666667,142,58.8,6495.2,"NBCD_MZ63_BAW_height.tif"
72030,78,0.89362404,0,0,0,"NBCD_MZ63_BAW_height.tif"
72031,86,0.891276513333333,184,166.4,450.3,"NBCD_MZ63_BAW_height.tif"
72033,82,0.888232053333333,0,0,0,"NBCD_MZ63_BAW_height.tif"
72034,86,0.897023826666667,160,157,272.666666666667,"NBCD_MZ63_BAW_height.tif"
72035,91,0.879245726666667,190,161.833333333333,6292.96666666667,"NBCD_MZ63_BAW_height.tif"
72038,88,0.895820426666667,0,0,0,"NBCD_MZ63_BAW_height.tif"
72039,93,0.913752906666667,186,188.333333333333,80.2666666666667,"NBCD_MZ64_BAW_height.tif"
72047,68,0.858600506666667,0,0,0,"NBCD_MZ62_BAW_height.tif"
72048,71,0.864184593333333,0,107.571428571429,10225.619047619,"NBCD_MZ62_BAW_height.tif"
72049,82,0.87995854,0,0,0,"NBCD_MZ61_BAW_height.tif"
72050,81,0.877318846666667,0,0,0,"NBCD_MZ61_BAW_height.tif"
72050,81,0.877318846666667,0,0,0,"NBCD_MZ62_BAW_height.tif"
72052,73,0.867091226666667,0,28.8333333333333,4988.16666666667,"NBCD_MZ61_BAW_height.tif"
72053,77,0.878360933333333,0,34.6666666666667,7210.66666666667,"NBCD_MZ62_BAW_height.tif"
72054,82,0.880900006666667,168,149.857142857143,4432.47619047619,"NBCD_MZ61_BAW_height.tif"
72056,85,0.880442146666667,0,90.3333333333333,9826.66666666667,"NBCD_MZ61_BAW_height.tif"
72057,66,0.874630373333333,0,63.2,7489.7,"NBCD_MZ61_BAW_height.tif"
72060,81,0.886883793333333,0,148.714285714286,4579.2380952381,"NBCD_MZ61_BAW_height.tif"
72061,75,0.876110226666667,0,20.2857142857143,2880.57142857143,"NBCD_MZ61_BAW_height.tif"
72062,82,0.874747273333333,170,87.75,10286.9166666667,"NBCD_MZ61_BAW_height.tif"
72063,68,0.882355473333333,0,0,0,"NBCD_MZ61_BAW_height.tif"
72064,73,0.879425753333333,0,0,0,"NBCD_MZ61_BAW_height.tif"
72066,76,0.868085053333333,0,0,0,"NBCD_MZ61_BAW_height.tif"
72068,79,0.857937806666667,0,0,0,"NBCD_MZ61_BAW_height.tif"
72069,74,0.877921713333333,0,29.6666666666667,5280.66666666667,"NBCD_MZ61_BAW_height.tif"
72072,73,0.8660355,0,0,0,"NBCD_MZ61_BAW_height.tif"
72076,62,0.8015732,156,48.1666666666667,5620.96666666667,"NBCD_MZ60_BAW_height.tif"
72076,62,0.8015732,172,55.3333333333333,7362.66666666667,"NBCD_MZ61_BAW_height.tif"
72083,79,0.860096673333333,227,211.571428571429,287.952380952381,"NBCD_MZ61_BAW_height.tif"
72084,58,0.792328546666667,172,128.75,7548.91666666667,"NBCD_MZ60_BAW_height.tif"
72086,59,0.860260893333333,0,41,6724,"NBCD_MZ61_BAW_height.tif"
72086,59,0.860260893333333,0,37.5,5625,"NBCD_MZ64_BAW_height.tif"
72088,76,0.868654666666667,0,0,0,"NBCD_MZ62_BAW_height.tif"
72090,82,0.876515946666667,170,143.333333333333,4964.66666666667,"NBCD_MZ61_BAW_height.tif"
72091,76,0.87424676,0,0,0,"NBCD_MZ61_BAW_height.tif"
72101,78,0.870368406666667,0,0,0,"NBCD_MZ62_BAW_height.tif"
72107,78,0.91496054,0,37,5476,"NBCD_MZ63_BAW_height.tif"
72126,75,0.904993373333333,163,193.75,744.916666666667,"NBCD_MZ63_BAW_height.tif"
72127,72,0.883536506666667,0,49.75,9900.25,"NBCD_MZ61_BAW_height.tif"
72127,72,0.883536506666667,0,50,10000,"NBCD_MZ63_BAW_height.tif"
72132,87,0.901055393333333,0,74.2,10323.2,"NBCD_MZ63_BAW_height.tif"
72151,72,0.85785214,0,0,0,"NBCD_MZ61_BAW_height.tif"
72155,81,0.869888853333333,0,27.6666666666667,4592.66666666667,"NBCD_MZ61_BAW_height.tif"
72165,82,0.8390202,0,27.6666666666667,4592.66666666667,"NBCD_MZ61_BAW_height.tif"
72189,86,0.870108326666667,171,177.5,53.1,"NBCD_MZ61_BAW_height.tif"
72192,79,0.86168662,0,0,0,"NBCD_MZ61_BAW_height.tif"
72194,61,0.79861698,182,181.166666666667,4.56666666666667,"NBCD_MZ61_BAW_height.tif"
72198,70,0.79894516,163,149.4,182.8,"NBCD_MZ60_BAW_height.tif"
80002,58,0.781000753333333,0,0,0,"NBCD_MZ58_BAW_height.tif"
